sample_id,workload_layers,one_qubit_noise,two_qubit_noise,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_genexp_ideal_ratio,genexp_vs_split_ideal_ratio,split_ideal_factor,dilation_ideal_factor,genexp_ideal_factor,split_noisy_variance,split_noisy_bias_squared,dilation_noisy_variance,dilation_noisy_bias_squared,genexp_noisy_variance,genexp_noisy_bias_squared,split_cx_per_shot,dilation_cx_per_shot,genexp_cx_per_shot
2,2,0.00025,0.005,0.5399115788713077,0.86212693510245,0.20588104937437973,4.187500198402111,68.3440031086681,58.92120593270835,286.1905265771422,4.4313590447493585,0.3726852171921279,3.9579777210436746,0.4193008210472916,4.326265397511987,0.7101163610063633,16.0,18.0,67.0
2,3,1.25e-05,0.00025,0.5399115788713077,1.278870521801727,0.3697938514309,3.4583336549626154,80.77123072513962,103.29594598402697,279.3338655695008,3.4415579610391647,0.00015793295437311936,3.9772818956377507,0.0002050439305265346,3.5025949823617255,0.001621358580245933,24.0,26.0,83.0
2,3,2.5e-05,0.0005,0.5399115788713077,1.278870521801727,0.3697938514309,3.4583336549626154,80.77123072513962,103.29594598402697,279.3338655695008,3.511428695236225,0.0005853989949989404,3.9809353172488087,0.0007510398484199951,3.61720367558554,0.004978766868422734,24.0,26.0,83.0
2,3,5e-05,0.001,0.5399115788713077,1.278870521801727,0.3697938514309,3.4583336549626154,80.77123072513962,103.29594598402697,279.3338655695008,3.634484723068124,0.0020169033543265317,3.9865654088487394,0.0025297042819509745,3.795855591267954,0.012220966533361024,24.0,26.0,83.0
2,3,7.500000000000001e-05,0.0015,0.5399115788713077,1.278870521801727,0.3697938514309,3.4583336549626154,80.77123072513962,103.29594598402697,279.3338655695008,3.738198200783913,0.003924671971601143,3.990527390023452,0.004819626469239544,3.9253236420578212,0.017767295987431143,24.0,26.0,83.0
2,3,0.0001,0.002,0.5399115788713077,1.278870521801727,0.3697938514309,3.4583336549626154,80.77123072513962,103.29594598402697,279.3338655695008,3.8255625096646786,0.006058019523055669,3.9933191547869846,0.007294630713970451,4.0199250484061535,0.021403580812106495,24.0,26.0,83.0
2,3,0.00015000000000000001,0.003,0.5399115788713077,1.278870521801727,0.3697938514309,3.4583336549626154,80.77123072513962,103.29594598402697,279.3338655695008,3.9609837305693016,0.010394413074520943,3.996679860574944,0.012084536335589419,4.139977089185528,0.02500685568446781,24.0,26.0,83.0
2,3,0.0002,0.004,0.5399115788713077,1.278870521801727,0.3697938514309,3.4583336549626154,80.77123072513962,103.29594598402697,279.3338655695008,4.05665523068224,0.01430074816453084,3.998356204694882,0.016137517707008435,4.204207013372398,0.026307803262733912,24.0,26.0,83.0
2,3,0.00025,0.005,0.5399115788713077,1.278870521801727,0.3697938514309,3.4583336549626154,80.77123072513962,103.29594598402697,279.3338655695008,4.123983881445923,0.01753861445685677,3.9991911702808407,0.019301946690735865,4.238311493426353,0.02678244939230396,24.0,26.0,83.0
2,4,1.25e-05,0.00025,0.5399115788713077,0.8739502520752274,0.2824889818784593,3.09374987393754,128.62919255722477,112.41551525961955,397.9465482586017,4.124968899020819,0.009046412647174236,3.4644233477591078,0.01020779577299698,4.2801286887227095,0.05513824534793135,32.0,34.0,99.0
2,4,2.5e-05,0.0005,0.5399115788713077,0.8739502520752274,0.2824889818784593,3.09374987393754,128.62919255722477,112.41551525961955,397.9465482586017,4.202758128813648,0.032282122604886936,3.586895948912976,0.03615083537756547,4.390107206920237,0.16203031620617386,32.0,34.0,99.0
2,4,5e-05,0.001,0.5399115788713077,0.8739502520752274,0.2824889818784593,3.09374987393754,128.62919255722477,112.41551525961955,397.9465482586017,4.299552862776288,0.10339714729323658,3.7549670069029313,0.11414900945040979,4.430323655377692,0.3702596886243196,32.0,34.0,99.0
