sample_id,workload_layers,one_qubit_noise,two_qubit_noise,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_split_noisy_ratio,dil_vs_genexp_ideal_ratio,dil_vs_genexp_noisy_ratio,genexp_vs_split_ideal_ratio,genexp_vs_split_noisy_ratio,split_ideal_factor,dilation_ideal_factor,genexp_ideal_factor,split_noisy_factor,dilation_noisy_factor,genexp_noisy_factor,split_cx_per_shot,dilation_cx_per_shot,genexp_cx_per_shot
7,1,7.500000000000001e-05,0.0015,0.510733925172023,0.9884499045962254,1.0074010685079187,0.1387298136347082,0.1324456624966001,7.124999873487392,7.606146169820992,36.788099613219394,36.363193552963146,262.11520509002975,37.52397181684147,37.80168930294712,285.4128145111396,8.0,10.0,57.0
7,1,0.0001,0.002,0.510733925172023,0.9884499045962254,1.012606437785462,0.1387298136347082,0.13250099587517708,7.124999873487392,7.642255298514063,36.788099613219394,36.363193552963146,262.11520509002975,37.743982318024926,38.21979948289268,288.4491488569471,8.0,10.0,57.0
7,1,0.00015000000000000001,0.003,0.510733925172023,0.9884499045962254,1.0216308523980084,0.1387298136347082,0.13364119502300834,7.124999873487392,7.644580342327225,36.788099613219394,36.363193552963146,262.11520509002975,38.1495332110789,38.97474013302067,291.63717165437333,8.0,10.0,57.0
7,1,0.0002,0.004,0.510733925172023,0.9884499045962254,1.0290638019324039,0.1387298136347082,0.1352950195607503,7.124999873487392,7.606073048907264,36.788099613219394,36.363193552963146,262.11520509002975,38.51267057688003,39.631995206414395,292.930185716251,8.0,10.0,57.0
7,1,0.00025,0.005,0.510733925172023,0.9884499045962254,1.0351690534487412,0.1387298136347082,0.13700130354763249,7.124999873487392,7.5559065982816325,36.788099613219394,36.363193552963146,262.11520509002975,38.83733298580726,40.20320522539167,293.45126056712195,8.0,10.0,57.0
7,2,1.25e-05,0.00025,0.510733925172023,0.9733859376920424,0.973033125825664,0.2133449070990057,0.20838462252160503,4.562499058111235,4.669409450905051,69.02763815207834,67.19053228932778,314.9385340525006,69.73049481242896,67.850081332708,325.6002314934414,16.0,18.0,73.0
7,2,2.5e-05,0.0005,0.510733925172023,0.9733859376920424,0.9726191499531345,0.2133449070990057,0.20492487725807898,4.562499058111235,4.746222923087245,69.02763815207834,67.19053228932778,314.9385340525006,70.3941010484807,68.46665072348836,334.106096046419,16.0,18.0,73.0
7,2,5e-05,0.001,0.510733925172023,0.9733859376920424,0.9716471405135577,0.2133449070990057,0.20090470183193446,4.562499058111235,4.836358391086253,69.02763815207834,67.19053228932778,314.9385340525006,71.61168634334034,69.58129026286043,346.33978014645083,16.0,18.0,73.0
7,2,7.500000000000001e-05,0.0015,0.510733925172023,0.9733859376920424,0.9705365641429256,0.2133449070990057,0.19919254744919382,4.562499058111235,4.8723537932084096,69.02763815207834,67.19053228932778,314.9385340525006,72.69576413186141,70.5538971482813,354.19948211805877,16.0,18.0,73.0
7,2,0.0001,0.002,0.510733925172023,0.9733859376920424,0.9693389467779271,0.2133449070990057,0.19873215603339814,4.562499058111235,4.87761500768413,69.02763815207834,67.19053228932778,314.9385340525006,73.66017088537735,71.40167246551381,359.28595497909424,16.0,18.0,73.0
7,2,0.00015000000000000001,0.003,0.510733925172023,0.9733859376920424,0.9668319971211098,0.2133449070990057,0.19951937277212434,4.562499058111235,4.845805115001794,69.02763815207834,67.19053228932778,314.9385340525006,75.27879755475192,72.78195018073652,364.7863822420014,16.0,18.0,73.0
7,2,0.0002,0.004,0.510733925172023,0.9733859376920424,0.9643453178448932,0.2133449070990057,0.2010444336862498,4.562499058111235,4.796677531245912,69.02763815207834,67.19053228932778,314.9385340525006,76.55346478398107,73.82397532923606,367.2022844683472,16.0,18.0,73.0
7,2,0.00025,0.005,0.510733925172023,0.9733859376920424,0.9620049287534457,0.2133449070990057,0.20257238177463704,4.562499058111235,4.748944156778893,69.02763815207834,67.19053228932778,314.9385340525006,77.55379471614964,74.60713276046889,368.2986402532886,16.0,18.0,73.0
7,3,1.25e-05,0.00025,0.510733925172023,0.8319673211978352,0.840199243233761,0.2243507358994674,0.22357780251623607,3.708333373021088,3.7579725436864253,116.95250676778932,97.30066376296938,433.69888390546777,117.18144296111338,98.45575969696759,440.364645277421,24.0,26.0,89.0
7,3,2.5e-05,0.0005,0.510733925172023,0.8319673211978352,0.8476414345055823,0.2243507358994674,0.22374933790320367,3.708333373021088,3.7883528168127185,116.95250676778932,97.30066376296938,433.69888390546777,117.4026849647752,99.51538029834902,444.7627922876823,24.0,26.0,89.0
7,3,5e-05,0.001,0.510733925172023,0.8319673211978352,0.860439303801502,0.2243507358994674,0.22560764040079048,3.708333373021088,3.8138748416185613,116.95250676778932,97.30066376296938,433.69888390546777,117.82104083251119,101.37785434709427,449.3547034444276,24.0,26.0,89.0
7,3,7.500000000000001e-05,0.0015,0.510733925172023,0.8319673211978352,0.87086600376335,0.2243507358994674,0.22827810792871162,3.708333373021088,3.8149343871174475,116.95250676778932,97.30066376296938,433.69888390546777,118.20624589354331,102.94180098117796,450.94907223133896,24.0,26.0,89.0
