total_cnot_budget,operator_count,compiled_condition_count,dil_vs_split_beneficial_fraction,dil_vs_split_median_mse_ratio,dil_vs_genexp_beneficial_fraction,dil_vs_genexp_median_mse_ratio,corr_operator_vs_dil_split,corr_operator_ci_low,corr_operator_ci_high,corr_ideal_split_vs_dil_split,corr_ideal_split_ci_low,corr_ideal_split_ci_high,corr_ideal_genexp_vs_dil_genexp,corr_ideal_genexp_ci_low,corr_ideal_genexp_ci_high
1000.0,24,768,0.37109375,1.053301998159458,1.0,0.27076180339628464,0.22441882175258407,0.06966365490917707,0.3860577529324996,0.751909754221818,0.6279882806056792,0.8180319058338681,0.5960541373826748,0.5308282077054705,0.6589174337622962
10000.0,24,768,0.14973958333333334,1.1097160388809164,1.0,0.27546805181048684,0.14789485507965444,0.026896261599379218,0.2824318134131575,0.4397351047498503,0.26939074476299835,0.5849853839327335,0.4339584394276531,0.36564357551504445,0.4919150991840792
100000.0,24,768,0.041666666666666664,1.153870595878659,1.0,0.25962866275999663,0.12087165405326201,-0.02381035582595417,0.25098246774258437,0.2547432641368161,-0.04354497200052229,0.48507140579923946,0.3818000913438184,0.32023442147496317,0.44660531943623893
