family,method,total_cnot_budget,shots,ideal_mse,ideal_rmse,noisy_mse,noisy_rmse,noisy_bias_squared
jordan_gamma_1,dilation,8018.803828262768,801,0.0020562846416187696,0.045346274837287016,0.06677814145248191,0.2584146695767907,0.06417882590812289
jordan_gamma_1,dilation,8189.210019721267,818,0.002013550119726937,0.044872598762796624,0.06672412144728129,0.2583101264900029,0.06417882590812289
jordan_gamma_1,dilation,8363.237483218501,836,0.0019701961697806635,0.04438689186889147,0.06666931843328028,0.2582040248200641,0.06417882590812289
jordan_gamma_1,dilation,8540.963173770411,854,0.0019286697868110473,0.0439166231262269,0.06661682561659078,0.2581023549225981,0.06417882590812289
jordan_gamma_1,dilation,8722.465681750436,872,0.0018888577957988928,0.04346099165687425,0.06656649993453526,0.2580048447888823,0.06417882590812289
jordan_gamma_1,dilation,8907.82526764226,890,0.0018506561774568927,0.04301925356694247,0.06651820989804601,0.25791124422569484,0.06417882590812289
jordan_gamma_1,dilation,9097.123897530997,909,0.001811973595089807,0.042567283153729776,0.0664693118828551,0.25781643059133197,0.06417882590812289
jordan_gamma_1,dilation,9290.44527934864,929,0.0017729644757122007,0.04210658470729015,0.0664200010976079,0.25772078126842607,0.06417882590812289
jordan_gamma_1,dilation,9487.874899889744,948,0.0017374303775702896,0.041682494857797195,0.06637508302946422,0.2576336216984581,0.06417882590812289
jordan_gamma_1,dilation,9689.500062613693,968,0.0017015330557196638,0.041249643098088304,0.06632970581621336,0.2575455412470062,0.06417882590812289
jordan_gamma_1,dilation,9895.409926250375,989,0.0016654034357296609,0.04080935475757563,0.06628403495871094,0.2574568603838533,0.06417882590812289
jordan_gamma_1,dilation,10105.695544226188,1010,0.0016307762355808263,0.04038287057133044,0.06624026328538188,0.25737183856316115,0.06417882590812289
jordan_gamma_1,dilation,10320.449904927851,1032,0.0015960116259075916,0.03995011421645239,0.06619631791493644,0.2572864510908735,0.06417882590812289
jordan_gamma_1,dilation,10539.767972822036,1053,0.0015641823342228249,0.03954974505888533,0.06615608303160966,0.25720824837397743,0.06417882590812289
jordan_gamma_1,dilation,10763.74673044854,1076,0.0015307472099782848,0.039124764663551456,0.06611381824179537,0.2571260746050376,0.06417882590812289
jordan_gamma_1,dilation,10992.485221306084,1099,0.00149871155408247,0.03871319612331782,0.06607332249686865,0.25704731567722827,0.06417882590812289
jordan_gamma_1,dilation,11226.084593649442,1122,0.0014679893029738275,0.03831434852602648,0.06603448700529899,0.25697176305053243,0.06417882590812289
jordan_gamma_1,dilation,11464.648145217094,1146,0.001437246071497936,0.037911028362442714,0.06599562499279268,0.2568961365859609,0.06417882590812289
jordan_gamma_1,dilation,11708.281368909704,1170,0.0014077641008005423,0.03752018257952035,0.06595835731926099,0.25682359182766096,0.06417882590812289
jordan_gamma_1,dilation,11957.091999438964,1195,0.0013783129689846315,0.037125637623947036,0.0659211286286514,0.25675110248770383,0.06417882590812289
jordan_gamma_1,dilation,12211.190060968025,1221,0.001348963143273247,0.03672823359859887,0.06588402799741984,0.2566788421304332,0.06417882590812289
jordan_gamma_1,dilation,12470.687915764176,1247,0.001320837207647662,0.03634332411389555,0.06584847446548582,0.25660957594268735,0.06417882590812289
jordan_gamma_1,dilation,12735.700313885553,1273,0.0012938601711992416,0.03597026787777986,0.065814373238077,0.25654312159572124,0.06417882590812289
jordan_gamma_1,dilation,13006.344443923628,1300,0.001266987690720488,0.0355947705529968,0.06578040417814718,0.2564769076898487,0.06417882590812289
jordan_gamma_1,dilation,13282.739984823986,1328,0.0012402740948318032,0.035217525393357825,0.06574663596161053,0.25641106832898325,0.06417882590812289
jordan_gamma_1,dilation,13565.009158808489,1356,0.0012146637152925033,0.034852025985479,0.06571426230268895,0.2563479321209534,0.06417882590812289
jordan_gamma_1,dilation,13853.276785421931,1385,0.0011892303234199528,0.03448521891216515,0.06568211237096158,0.25628521684045996,0.06417882590812289
jordan_gamma_1,dilation,14147.670336727419,1414,0.0011648401682720188,0.034129754881510925,0.0656512811775936,0.25622505962062647,0.06417882590812289
jordan_gamma_1,dilation,14448.319993674357,1444,0.0011406398877677525,0.03377336062294886,0.06562069000163506,0.25616535675542673,0.06417882590812289
jordan_gamma_1,dilation,14755.358703664753,1475,0.001116667117245176,0.03341656950144907,0.06559038641729684,0.25610620144248136,0.06417882590812289
jordan_gamma_1,dilation,15068.922239342417,1506,0.0010936812735303017,0.03307085232542853,0.06556133039087958,0.25604946864010397,0.06417882590812289
jordan_gamma_1,dilation,15389.149258631753,1538,0.001070925876421739,0.032725003841431996,0.06553256566822145,0.2559932922328658,0.06417882590812289
jordan_gamma_1,dilation,15716.181366052453,1571,0.0010484302978590926,0.03237947340305417,0.06550412937790748,0.2559377451215578,0.06417882590812289
jordan_gamma_1,dilation,16050.163175336857,1605,0.0010262205594620776,0.032034677452131115,0.06547605441343851,0.2558828919905325,0.06417882590812289
jordan_gamma_1,dilation,16391.242373378453,1639,0.0010049322745189961,0.03170066678350782,0.0654491442431025,0.25583030360593034,0.06417882590812289
jordan_gamma_1,dilation,16739.56978553886,1673,0.000984509263560451,0.03137689059738793,0.06542332785135754,0.25577984254306974,0.06417882590812289
jordan_gamma_1,dilation,17095.299442342995,1709,0.0009637706248897803,0.031044655335335587,0.06539711247982072,0.2557285914398715,0.06417882590812289
jordan_gamma_1,dilation,17458.58864759136,1745,0.0009438876779006501,0.030722755050624124,0.06537197877404356,0.2556794453491394,0.06417882590812289
jordan_gamma_1,dilation,17829.598047919964,1782,0.0009242895611316692,0.03040213086498493,0.06534720511745598,0.25563099404699735,0.06417882590812289
jordan_gamma_1,dilation,18208.49170383826,1820,0.0009049912076574915,0.03008307177895056,0.06532281038671167,0.2555832748571621,0.06417882590812289
jordan_gamma_1,dilation,18595.43716227668,1859,0.0008860053781262155,0.02976584247297925,0.06529881071233568,0.25553631975188124,0.06417882590812289
jordan_gamma_1,dilation,18990.605530676094,1899,0.0008673428109197654,0.029450684387969075,0.06527521966853973,0.2554901557174752,0.06417882590812289
jordan_gamma_1,dilation,19394.17155265149,1939,0.000849450231014252,0.02914532948886068,0.06525260195300767,0.2554458885028445,0.06417882590812289
jordan_gamma_1,dilation,19806.313685263838,1980,0.0008318606050185023,0.02884199377675722,0.06523036719652268,0.25540236333386324,0.06417882590812289
jordan_gamma_1,dilation,20227.214177933605,2022,0.0008145816013534295,0.02854087597382795,0.06520852509260933,0.2553595995701147,0.06417882590812289
jordan_gamma_1,dilation,20657.059153031834,2065,0.0007976193694608399,0.02824215589258086,0.06518708341467572,0.25531761281720405,0.06417882590812289
jordan_gamma_1,dilation,21096.03868818326,2109,0.0007809786618950377,0.027945995453643045,0.06516604817034745,0.25527641522543254,0.06417882590812289
jordan_gamma_1,dilation,21544.346900318822,2154,0.0007646629516883168,0.02765253969689433,0.06514542374982743,0.25523601577721633,0.06417882590812289
jordan_gamma_1,dilation,22002.182031514396,2200,0.0007486745445166521,0.027361917778486435,0.0651252130676827,0.25519642056205,0.06417882590812289
jordan_gamma_1,dilation,22469.746536653198,2246,0.0007333410498382167,0.027080270490492088,0.06510583024963294,0.25515844146261935,0.06417882590812289
jordan_gamma_1,dilation,22947.24717295179,2294,0.0007179965117422121,0.02679545692355725,0.06508643347178095,0.2551204293501031,0.06417882590812289
jordan_gamma_1,dilation,23434.895091387883,2343,0.0007029807929733822,0.026513784961287257,0.06506745234902411,0.25508322631843927,0.06417882590812289
jordan_gamma_1,dilation,23932.90593007157,2393,0.0006882925189873107,0.02623532959555322,0.06504888514382351,0.25504682931537004,0.06417882590812289
jordan_gamma_1,dilation,24441.499909600483,2444,0.0006739296227236638,0.025960154520411928,0.0650307292432422,0.2550112335628417,0.06417882590812289
jordan_gamma_1,dilation,24960.90193044159,2496,0.0006598894222502542,0.025688312950644582,0.06501298125709387,0.25497643274838927,0.06417882590812289
jordan_gamma_1,dilation,25491.341672382172,2549,0.000646168692795855,0.025419848402298842,0.06499563710899836,0.25494241920284344,0.06417882590812289
jordan_gamma_1,dilation,26033.053696094226,2603,0.000632763733360213,0.02515479543467235,0.0649786921205822,0.25490918406480023,0.06417882590812289
jordan_gamma_1,dilation,26586.27754685743,2658,0.0006196704281176202,0.02489318035361533,0.0649621410890979,0.2548767174323655,0.06417882590812289
jordan_gamma_1,dilation,27151.25786048606,2715,0.0006066607727206757,0.024630484622123774,0.0649456957980056,0.25484445412448276,0.06417882590812289
jordan_gamma_1,dilation,27728.24447150728,2772,0.0005941861464417873,0.02437593375527976,0.06492992682840845,0.2548135138261086,0.06417882590812289
jordan_gamma_1,dilation,28317.492523637666,2831,0.0005818028957741556,0.02412059070118631,0.06491427336521635,0.25478279644673096,0.06417882590812289
jordan_gamma_1,dilation,28919.262582608328,2891,0.0005697281210434571,0.02386897821532076,0.06489900984137491,0.25475284069343546,0.06417882590812289
jordan_gamma_1,dilation,29533.820751386782,2953,0.0005577663386172146,0.023617077266613974,0.06488388914924433,0.2547231617840127,0.06417882590812289
jordan_gamma_1,dilation,30161.43878784795,3016,0.0005461153839312449,0.02336911174887152,0.06486916136934026,0.2546942507583166,0.06417882590812289
jordan_gamma_1,dilation,30802.3942249458,3080,0.0005347675317976086,0.02312504122801965,0.0648548167363799,0.2546660887051511,0.06417882590812289
jordan_gamma_1,dilation,31456.970493438104,3145,0.0005237151026825547,0.022884822539896498,0.06484084554279113,0.25463865681155157,0.06417882590812289
jordan_gamma_1,dilation,32125.457047220123,3212,0.0005127907839155151,0.022644884276929195,0.06482703629138303,0.25461153998077746,0.06417882590812289
jordan_gamma_1,dilation,32808.149491320815,3280,0.0005021597554684861,0.022408921336567855,0.0648135977834374,0.25458514839526164,0.06417882590812289
jordan_gamma_1,dilation,33505.349712619725,3350,0.0004916668650557118,0.022173562299633135,0.06480033389350545,0.25455909705509533,0.06417882590812289
jordan_gamma_1,dilation,34217.36601334139,3421,0.00048146272959270227,0.021942258990192927,0.06478743501394914,0.2545337600672043,0.06417882590812289
jordan_gamma_1,dilation,34944.51324738689,3494,0.0004714035483504964,0.02171182968684345,0.06477471936863564,0.25450878053347326,0.06417882590812289
jordan_gamma_1,dilation,35687.11295956224,3568,0.0004616266810360523,0.02148549932014735,0.06476236059170798,0.2544844997081511,0.06417882590812289
jordan_gamma_1,dilation,36445.493527765524,3644,0.00045199890173892274,0.021260265796525752,0.06475019027448721,0.25446058687837536,0.06417882590812289
jordan_gamma_1,dilation,37219.99030819589,3721,0.00044264552484187973,0.02103914268314847,0.06473836682482044,0.25443735343856344,0.06417882590812289
jordan_gamma_1,dilation,38010.9457836481,3801,0.0004333291233719112,0.020816558874413207,0.06472659011518198,0.2544142097351914,0.06417882590812289
jordan_gamma_1,dilation,38818.709714958866,3881,0.00042439680441552037,0.020600893291688113,0.06471529891792231,0.2543920181883117,0.06417882590812289
jordan_gamma_1,dilation,39643.63929567065,3964,0.00041551059483769794,0.020384076992537532,0.06470406600676859,0.25436993927500273,0.06417882590812289
jordan_gamma_1,dilation,40486.09930998349,4048,0.00040688833941122395,0.020171473407047488,0.06469316675570974,0.2543485143571901,0.06417882590812289
jordan_gamma_1,dilation,41346.462294062105,4134,0.00039842380211336105,0.01996055615741608,0.06468246687353933,0.2543274795879111,0.06417882590812289
jordan_gamma_1,dilation,42225.10870077182,4222,0.00039011937421521423,0.019751439801068027,0.06467196938302379,0.25430684100712625,0.06417882590812289
jordan_gamma_1,dilation,43122.42706791523,4312,0.0003819768084268633,0.019544226984633168,0.06466167649973503,0.2542866030677492,0.06417882590812289
jordan_gamma_1,dilation,44038.81419004314,4403,0.0003740822162018248,0.019341205138300583,0.06465169707574306,0.25426697991627434,0.06417882590812289
jordan_gamma_1,dilation,44974.67529391802,4497,0.0003662628414357648,0.01913799470779958,0.06464181273290198,0.2542475422357156,0.06417882590812289
jordan_gamma_1,dilation,45930.42421770482,4593,0.0003586074456644099,0.018936933375401886,0.06463213567320705,0.2542285107402532,0.06417882590812289
jordan_gamma_1,dilation,46906.48359397072,4690,0.000351190617896937,0.018740080520022774,0.06462276018339615,0.25421007097162013,0.06417882590812289
jordan_gamma_1,dilation,47903.285036573216,4790,0.00034385887222059176,0.018543432050744862,0.06461349224445516,0.2541918414199306,0.06417882590812289
jordan_gamma_1,dilation,48921.269331520285,4892,0.0003366892882127217,0.01834909502435261,0.06460442929140817,0.2541740138004044,0.06417882590812289
jordan_gamma_1,dilation,49960.88663188594,4996,0.00032968054402254495,0.018157107259212435,0.06459556965332537,0.25415658491041576,0.06417882590812289
jordan_gamma_1,dilation,51022.596656867856,5102,0.00032283104624395033,0.01796749972155142,0.06458691131600834,0.25413955086921897,0.06417882590812289
jordan_gamma_1,dilation,52106.86889507574,5210,0.00031613896313563043,0.017780297048576844,0.06457845196398308,0.25412290720039993,0.06417882590812289
jordan_gamma_1,dilation,53214.18281213916,5321,0.0003095440702756314,0.01759386456341049,0.0645701154685498,0.2541065041838752,0.06417882590812289
jordan_gamma_1,dilation,54345.028062727855,5434,0.00030310710304317897,0.01740997136824696,0.06456197860430095,0.2540904929435593,0.06417882590812289
jordan_gamma_1,dilation,55499.904707076515,5549,0.0002968253735694061,0.01722862076805355,0.06455403797354578,0.254074866867122,0.06417882590812289
jordan_gamma_1,dilation,56679.32343211246,5667,0.0002906447852367451,0.01704830740093412,0.06454622519364107,0.25405949144568696,0.06417882590812289
jordan_gamma_1,dilation,57883.80577728085,5788,0.00028456876260135356,0.016869166031590107,0.0645385445935119,0.25404437524478257,0.06417882590812289
jordan_gamma_1,dilation,59113.884365169986,5911,0.00027864726745671365,0.016692730976587192,0.0645310593290384,0.2540296426188062,0.06417882590812289
jordan_gamma_1,dilation,60370.10313703756,6037,0.00027283153850201004,0.016517612978333464,0.06452370776186342,0.25401517230642623,0.06417882590812289
jordan_gamma_1,dilation,61653.017593340905,6165,0.00026716690964097886,0.016345241192499388,0.06451654719782793,0.2540010771587946,0.06417882590812289
jordan_gamma_1,dilation,62963.195039380465,6296,0.0002616080047548657,0.016174300750105574,0.06450952027772765,0.2539872443209061,0.06417882590812289
jordan_gamma_1,dilation,64301.21483616161,6430,0.0002561561427584191,0.01600487871739174,0.064502628668781,0.25397367711788754,0.06417882590812289
jordan_gamma_1,dilation,65667.66865658878,6566,0.000250850441354955,0.01583825878545224,0.06449592181903237,0.2539604729461504,0.06417882590812289
jordan_gamma_1,dilation,67063.16074710319,6706,0.00024561348015756556,0.01567206049495616,0.06448930186264594,0.25394743917323903,0.06417882590812289
jordan_gamma_1,dilation,68488.30819488135,6848,0.00024052044362392444,0.015508721534153756,0.06448286383905624,0.25393476295902506,0.06417882590812289
jordan_gamma_1,dilation,69943.74120071094,6994,0.00023549957076588997,0.01534599526801341,0.06447651703638019,0.2539222657357566,0.06417882590812289
jordan_gamma_1,dilation,71430.10335766556,7143,0.00023058714796816946,0.015185096244942587,0.064470307323639,0.2539100378552195,0.06417882590812289
jordan_gamma_1,dilation,72948.05193570234,7294,0.00022581354509687888,0.015027093700941605,0.06446427309088017,0.2538981549576132,0.06417882590812289
jordan_gamma_1,dilation,74498.25817230663,7449,0.00022111478023045168,0.014869928723112687,0.06445833345961055,0.25388645781059405,0.06417882590812289
jordan_gamma_1,dilation,76081.4075693141,7608,0.00021649369058052503,0.014713724565198474,0.06445249201630264,0.2538749535032998,0.06417882590812289
jordan_gamma_1,dilation,77698.20019603893,7769,0.00021200720786930551,0.014560467295705365,0.06444682072740872,0.2538637838042455,0.06417882590812289
jordan_gamma_1,dilation,79349.3509988459,7934,0.00020759818476640213,0.014408267930823681,0.06444124735392974,0.25385280647243147,0.06417882590812289
jordan_gamma_1,dilation,81035.59011729894,8103,0.00020326841884939337,0.014257223392000048,0.06443577416815394,0.2538420260086063,0.06417882590812289
jordan_gamma_1,dilation,82757.66320702957,8275,0.0001990433834364513,0.014108273581003854,0.06443043337048321,0.2538315058665555,0.06417882590812289
jordan_gamma_1,dilation,84516.33176946665,8451,0.00019489811832169382,0.013960591617896922,0.06442519340913243,0.2538211839250862,0.06417882590812289
jordan_gamma_1,dilation,86312.37348857142,8631,0.00019083350688641347,0.013814250138404672,0.06442005540076935,0.25381106240818063,0.06417882590812289
jordan_gamma_1,dilation,88146.58257473113,8814,0.00018687134081423127,0.013670089276015401,0.06441504689190229,0.2538011956077085,0.06417882590812289
jordan_gamma_1,dilation,90019.77011595783,9001,0.00018298900099284908,0.01352734271735765,0.06441013929008396,0.2537915272228054,0.06417882590812289
jordan_gamma_1,dilation,91932.76443655266,9193,0.00017916719220457245,0.013385334967962978,0.06440530820454751,0.2537820092215906,0.06417882590812289
jordan_gamma_1,dilation,93886.41146339076,9388,0.00017544567511042122,0.013245590779969809,0.0644006038960896,0.25377274064818234,0.06417882590812289
jordan_gamma_1,dilation,95881.57509999108,9588,0.0001717859822628947,0.013106715159142458,0.0643959777386435,0.25376362572016403,0.06417882590812289
jordan_gamma_1,dilation,97919.13760853445,9791,0.00016822428740033036,0.01297013058532297,0.06439147545883596,0.25375475455414814,0.06417882590812289
jordan_gamma_1,dilation,100000.0,10000,0.00016470839979366346,0.012833877036720566,0.06438703108322605,0.25374599717675556,0.06417882590812289
jordan_gamma_1,genexp,1000.0,18,0.13926539861024434,0.37318279516912933,0.7748417902985606,0.8802509814243666,0.6013196002941572
jordan_gamma_1,genexp,1021.2508243259291,18,0.13926539861024434,0.37318279516912933,0.7748417902985606,0.8802509814243666,0.6013196002941572
jordan_gamma_1,genexp,1042.9532461863896,19,0.13193564078865253,0.36322946024331854,0.7657090434562236,0.8750480235142661,0.6013196002941572
jordan_gamma_1,genexp,1065.116862401255,19,0.13193564078865253,0.36322946024331854,0.7657090434562236,0.8750480235142661,0.6013196002941572
jordan_gamma_1,genexp,1087.751473730729,20,0.1253388587492199,0.354032284896759,0.7574895712981202,0.8703387681231488,0.6013196002941572
jordan_gamma_1,genexp,1110.8670892092512,20,0.1253388587492199,0.354032284896759,0.7574895712981202,0.8703387681231488,0.6013196002941572
jordan_gamma_1,genexp,1134.4739305714943,21,0.11937034166592372,0.34550013265688295,0.7500529060122172,0.8660559485461763,0.6013196002941572
jordan_gamma_1,genexp,1158.5824367724153,21,0.11937034166592372,0.34550013265688295,0.7500529060122172,0.8660559485461763,0.6013196002941572
jordan_gamma_1,genexp,1183.2032686033726,21,0.11937034166592372,0.34550013265688295,0.7500529060122172,0.8660559485461763,0.6013196002941572
jordan_gamma_1,genexp,1208.347313406328,22,0.11394441704474537,0.337556539034197,0.7432923012068509,0.8621440141918582,0.6013196002941572
jordan_gamma_1,genexp,1234.0256898882342,22,0.11394441704474537,0.337556539034197,0.7432923012068509,0.8621440141918582,0.6013196002941572
jordan_gamma_1,genexp,1260.2497530377339,23,0.1089903119558434,0.33013680793853234,0.737119575080212,0.8585566813438772,0.6013196002941572
jordan_gamma_1,genexp,1287.031099146334,23,0.1089903119558434,0.33013680793853234,0.737119575080212,0.8585566813438772,0.6013196002941572
jordan_gamma_1,genexp,1314.3815709363002,24,0.10444904895768325,0.3231857808717507,0.7314612427974597,0.855255074698455,0.6013196002941572
jordan_gamma_1,genexp,1342.3132627975076,24,0.10444904895768325,0.3231857808717507,0.7314612427974597,0.855255074698455,0.6013196002941572
jordan_gamma_1,genexp,1370.8385261355822,25,0.10027108699937592,0.31665610210349004,0.7262555770973276,0.8522062996113837,0.6013196002941572
jordan_gamma_1,genexp,1399.969974833705,25,0.10027108699937592,0.31665610210349004,0.7262555770973276,0.8522062996113837,0.6013196002941572
jordan_gamma_1,genexp,1429.7204908304714,26,0.09641450673016916,0.31050685456229327,0.7214503472202827,0.8493823327691027,0.6013196002941572
jordan_gamma_1,genexp,1460.1032298162906,27,0.09284359907349622,0.304702476316646,0.7170010602970928,0.8467591512922035,0.6013196002941572
jordan_gamma_1,genexp,1491.1316270508398,27,0.09284359907349622,0.304702476316646,0.7170010602970928,0.8467591512922035,0.6013196002941572
jordan_gamma_1,genexp,1522.819403304134,28,0.08952775624944279,0.2992118918917542,0.7128695795827023,0.8443160424762177,0.6013196002941572
jordan_gamma_1,genexp,1555.1805709238663,28,0.08952775624944279,0.2992118918917542,0.7128695795827023,0.8443160424762177,0.6013196002941572
jordan_gamma_1,genexp,1588.2294400316691,29,0.08644059224084132,0.2940078098296733,0.7090230285727523,0.842035051867054,0.6013196002941572
jordan_gamma_1,genexp,1621.9806248510506,30,0.0835592391661466,0.2890661501562343,0.7054329142967992,0.8399005383358193,0.6013196002941572
jordan_gamma_1,genexp,1656.449050169821,30,0.0835592391661466,0.2890661501562343,0.7054329142967992,0.8399005383358193,0.6013196002941572
jordan_gamma_1,genexp,1691.649957939832,31,0.08086377983820639,0.284365574284593,0.702074420296714,0.837898812683676,0.6013196002941572
jordan_gamma_1,genexp,1727.5989140169766,31,0.08086377983820639,0.284365574284593,0.702074420296714,0.837898812683676,0.6013196002941572
jordan_gamma_1,genexp,1764.311815044419,32,0.07833678671826244,0.279887096376847,0.6989258321716341,0.8360178420175218,0.6013196002941572
jordan_gamma_1,genexp,1801.804895482089,33,0.0759629446964969,0.27561375999121834,0.6959680675692863,0.8342470063292324,0.6013196002941572
jordan_gamma_1,genexp,1840.0947347855779,34,0.07372874044071759,0.2715303674374518,0.6931842891200178,0.832576896820959,0.6013196002941572
jordan_gamma_1,genexp,1879.198264737575,34,0.07372874044071759,0.2715303674374518,0.6931842891200178,0.832576896820959,0.6013196002941572
jordan_gamma_1,genexp,1919.132776935104,35,0.07162220499955423,0.26762325197851217,0.6905595837249933,0.8309991478485361,0.6013196002941572
jordan_gamma_1,genexp,1959.9159304358843,36,0.06963269930512217,0.2638800850862417,0.688080695296359,0.8295062961161651,0.6013196002941572
jordan_gamma_1,genexp,2001.565759567167,37,0.06775073445903779,0.26028971254937794,0.6857358008368399,0.8280916620983694,0.6013196002941572
jordan_gamma_1,genexp,2044.1006819005238,37,0.06775073445903779,0.26028971254937794,0.6857358008368399,0.8280916620983694,0.6013196002941572
jordan_gamma_1,genexp,2087.5395063961055,38,0.06596782039432626,0.25684201446478,0.6835143218751903,0.8267492496973858,0.6013196002941572
jordan_gamma_1,genexp,2131.901441719966,39,0.06427633782011277,0.25352778510473517,0.6814067649115741,0.8254736609435664,0.6013196002941572
jordan_gamma_1,genexp,2177.2061047381517,40,0.06266942937460995,0.250338629409466,0.6794045857961387,0.8242600231699574,0.6013196002941572
jordan_gamma_1,genexp,2223.473529191285,41,0.06114090670693654,0.24726687345242293,0.677500073954627,0.8231039265819518,0.6013196002941572
jordan_gamma_1,genexp,2270.7241745534825,42,0.05968517083296186,0.2443054867025337,0.6756862531531872,0.8220013705299932,0.6013196002941572
jordan_gamma_1,genexp,2318.9789350795586,42,0.05968517083296186,0.2443054867025337,0.6756862531531872,0.8220013705299932,0.6013196002941572
jordan_gamma_1,genexp,2368.2591490444647,43,0.05829714360428833,0.2414480142893876,0.673956796109954,0.8209487171011073,0.6013196002941572
jordan_gamma_1,genexp,2418.5866081790828,44,0.05697220852237268,0.23868851778494224,0.672305950750504,0.8199426508912097,0.6013196002941572
jordan_gamma_1,genexp,2469.9835673065436,45,0.055706159444097736,0.23602152326450598,0.6707284762959186,0.8189801440181066,0.6013196002941572
jordan_gamma_1,genexp,2522.4727541833063,46,0.0544951559779217,0.23344197561261706,0.6692195876871846,0.8180584255951311,0.6013196002941572
jordan_gamma_1,genexp,2576.0773795493983,47,0.05333568457413613,0.23094519820541004,0.6677749071043543,0.8171749550153592,0.6013196002941572
jordan_gamma_1,genexp,2630.821147392205,48,0.05222452447884163,0.2285268572374845,0.6663904215458085,0.8163273985024688,0.6013196002941572
jordan_gamma_1,genexp,2686.728265428376,49,0.05115871785682445,0.22618293007392148,0.6650624456018972,0.81551360847131,0.6013196002941572
jordan_gamma_1,genexp,2743.8234558085023,50,0.05013554349968796,0.2239096771014776,0.6637875886957424,0.8147316053129044,0.6013196002941572
jordan_gamma_1,genexp,2802.1319660492522,51,0.049152493627145064,0.22170361663072857,0.6625627261780643,0.8139795612778397,0.6013196002941572
jordan_gamma_1,genexp,2861.679580197835,52,0.04820725336508458,0.21956150246590267,0.6613849737572199,0.8132557861812112,0.6013196002941572
jordan_gamma_1,genexp,2922.492630233721,54,0.04642179953674811,0.21545718724783378,0.659160330295625,0.8118868950140931,0.6013196002941572
jordan_gamma_1,genexp,2984.59800771264,55,0.04557776681789815,0.21348950048631934,0.6581086806592347,0.8112389787597947,0.6013196002941572
jordan_gamma_1,genexp,3048.0231756580592,56,0.04476387812472139,0.21157475776831552,0.6570945899384297,0.810613711911185,0.6013196002941572
jordan_gamma_1,genexp,3112.796180705332,57,0.043978546929550846,0.20971062664908244,0.6561160813481793,0.8100099266973086,0.6013196002941572
jordan_gamma_1,genexp,3178.945665503924,58,0.04322029612042066,0.20789491605236685,0.6551713144334548,0.809426534302808,0.6013196002941572
jordan_gamma_1,genexp,3246.5008813832214,60,0.0417796195830733,0.20440063498696207,0.6533762572954782,0.8083169287448323,0.6013196002941572
jordan_gamma_1,genexp,3315.4917012874703,61,0.04109470778662948,0.20271829662521704,0.6525228694757844,0.8077888767962731,0.6013196002941572
jordan_gamma_1,genexp,3385.948632985606,62,0.040431889919103195,0.20107682591264264,0.6516970102954356,0.8072775299086651,0.6013196002941572
jordan_gamma_1,genexp,3457.9028325618065,64,0.03916839335913122,0.1979100638146813,0.6501227162328956,0.8063018766150155,0.6013196002941572
jordan_gamma_1,genexp,3531.38611819271,65,0.03856580269206766,0.1963817779022984,0.6493718990646073,0.8058361490182774,0.6013196002941572
jordan_gamma_1,genexp,3606.4309842174475,66,0.03798147234824845,0.19488835867811205,0.6486438339317218,0.8053842771818442,0.6013196002941572
jordan_gamma_1,genexp,3683.0706155066437,68,0.036864370220358794,0.19200096411309708,0.6472519447070875,0.8045196981473403,0.6013196002941572
jordan_gamma_1,genexp,3761.338902136767,69,0.03633010398528113,0.19060457493271543,0.6465862585561755,0.8041058752155561,0.6013196002941572
jordan_gamma_1,genexp,3841.270454376358,71,0.03530672077442814,0.18790082696579102,0.6453111414220342,0.8033126050436618,0.6013196002941572
jordan_gamma_1,genexp,3922.900617990692,72,0.034816349652561085,0.18659139758456467,0.6447001477952581,0.8029322186805422,0.6013196002941572
jordan_gamma_1,genexp,4006.2654898716905,74,0.03387536722951889,0.18405262081676232,0.6435277005654986,0.8022017829483419,0.6013196002941572
jordan_gamma_1,genexp,4091.4019339999904,75,0.03342369566645864,0.1828214857899876,0.642964925895214,0.801850937453598,0.6013196002941572
jordan_gamma_1,genexp,4178.34759774619,77,0.0325555477270701,0.18043155967587848,0.6418832291263554,0.8011761536181388,0.6013196002941572
jordan_gamma_1,genexp,4267.140928518563,79,0.031731356645372126,0.17813297461551617,0.6408563018141479,0.800535009736706,0.6013196002941572
jordan_gamma_1,genexp,4357.821190764496,80,0.031334714687304976,0.1770161424483795,0.640362093045148,0.8002262761526567,0.6013196002941572
jordan_gamma_1,genexp,4450.428483333244,82,0.03057045335346827,0.17484408298100415,0.6394098371243921,0.7996310631312369,0.6013196002941572
jordan_gamma_1,genexp,4545.00375720767,84,0.02984258541648093,0.17275006632844148,0.6385029267236723,0.7990637813864875,0.6013196002941572
jordan_gamma_1,genexp,4641.588833612777,85,0.029491496176287036,0.17173088300095307,0.6380654758245015,0.7987900073389135,0.6013196002941572
jordan_gamma_1,genexp,4740.226422509077,87,0.028813530746947105,0.16974548814901416,0.6372207430536889,0.7982610744948603,0.6013196002941572
jordan_gamma_1,genexp,4840.960141478949,89,0.028166035673982,0.16782739846038847,0.6364139758006657,0.797755586505457,0.6013196002941572
jordan_gamma_1,genexp,4943.834535014343,91,0.027547001922905472,0.16597289514527808,0.6356426708444788,0.7972720180995184,0.6013196002941572
jordan_gamma_1,genexp,5048.895094214394,93,0.02695459327940213,0.1641785408614723,0.6349045402950094,0.7968089735281659,0.6013196002941572
